orderid,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country
US-2023-113852-8075,7/29/2022,8/2/2022,Giulietta Weimer,Other,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Consumer,Technology,Accessories,W,98115,seattle,state of washington,United States
US-2023-115301-8076,7/29/2022,8/2/2022,Vivek Gonzalez,Bush,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Consumer,Furniture,Bookcases,W,98103,seattle,state of washington,United States
US-2023-130771-8077,7/29/2022,8/3/2022,Laura Armstrong,Other,Assorted Color Push Pins,Corporate,Office Supplies,Fasteners,C,78745,austin,state of texas,United States
US-2023-130771-8078,7/29/2022,8/3/2022,Laura Armstrong,Cisco,Cisco SPA301,Corporate,Technology,Phones,C,78745,austin,state of texas,United States
US-2023-130953-8079,7/29/2022,8/3/2022,Roland Fjeld,Office Star,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Consumer,Furniture,Chairs,C,73120,oklahoma city,state of oklahoma,United States
US-2023-130953-8080,7/29/2022,8/3/2022,Roland Fjeld,Holmes,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Consumer,Office Supplies,Appliances,C,73120,oklahoma city,state of oklahoma,United States
US-2023-130953-8081,7/29/2022,8/3/2022,Roland Fjeld,GBC,GBC Poly Designer Binding Covers,Consumer,Office Supplies,Binders,C,73120,oklahoma city,state of oklahoma,United States
US-2023-130953-8082,7/29/2022,8/3/2022,Roland Fjeld,Nortel,Nortel Meridian M3904 Professional Digital phone,Consumer,Technology,Phones,C,73120,oklahoma city,state of oklahoma,United States
US-2023-146031-8083,7/29/2022,8/1/2022,Gary McGarr,Sanford,Sanford Liquid Accent Highlighters,Consumer,Office Supplies,Art,E,12180,troy,state of new york,United States
US-2023-141103-8084,7/30/2022,8/6/2022,Jay Fein,Other,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Consumer,Technology,Phones,E,21215,baltimore,state of maryland,United States
US-2023-155740-8085,7/30/2022,8/2/2022,Tony Chapman,GBC,GBC ProClick Punch Binding System,Home Office,Office Supplies,Binders,E,44107,lakewood,state of ohio,United States
US-2023-167913-8086,7/30/2022,8/3/2022,John Lee,Avery,Avery 480,Consumer,Office Supplies,Labels,W,92691,mission viejo,state of california,United States
US-2023-167913-8087,7/30/2022,8/3/2022,John Lee,Other,Economy Rollaway Files,Consumer,Office Supplies,Storage,W,92691,mission viejo,state of california,United States
US-2023-115805-8088,7/31/2022,7/31/2022,Katrina Willman,Motorola,Motorola L804,Consumer,Technology,Phones,C,60653,chicago,state of illinois,United States
US-2023-121909-8089,7/31/2022,8/5/2022,Erin Ashbrook,Xerox,Xerox 1991,Corporate,Office Supplies,Paper,E,19134,philadelphia,state of pennsylvania,United States
US-2023-125752-8090,7/31/2022,8/4/2022,Eugene Hildebrand,Other,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Home Office,Technology,Accessories,S,33311,fort lauderdale,state of florida,United States
US-2023-126144-8091,7/31/2022,8/5/2022,Greg Matthias,Polycom,Polycom SoundPoint Pro SE-225 Corded phone,Consumer,Technology,Phones,E,19134,philadelphia,state of pennsylvania,United States
US-2023-147032-8092,7/31/2022,8/4/2022,Laurel Beltran,Avery,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Home Office,Office Supplies,Binders,E,19805,wilmington,state of delaware,United States
US-2023-147032-8093,7/31/2022,8/4/2022,Laurel Beltran,Fellowes,Fellowes PB200 Plastic Comb Binding Machine,Home Office,Office Supplies,Binders,E,19805,wilmington,state of delaware,United States
US-2023-147032-8094,7/31/2022,8/4/2022,Laurel Beltran,Avery,Avery Personal Creations Heavyweight Cards,Home Office,Office Supplies,Paper,E,19805,wilmington,state of delaware,United States
US-2023-161102-8095,7/31/2022,8/3/2022,Erin Creighton,Other,"Master Big Foot Doorstop, Beige",Consumer,Furniture,Furnishings,W,94110,san francisco,state of california,United States
US-2023-161102-8096,7/31/2022,8/3/2022,Erin Creighton,Eldon,Eldon Portable Mobile Manager,Consumer,Office Supplies,Storage,W,94110,san francisco,state of california,United States
US-2023-165869-8097,7/31/2022,8/5/2022,Luke Schmidt,3M,3M Office Air Cleaner,Corporate,Office Supplies,Appliances,C,53209,milwaukee,state of wisconsin,United States
US-2023-165869-8098,7/31/2022,8/5/2022,Luke Schmidt,Acco,Acco 3-Hole Punch,Corporate,Office Supplies,Binders,C,53209,milwaukee,state of wisconsin,United States
US-2023-124576-8099,8/1/2022,8/4/2022,Heather Kirkland,GBC,GBC Prestige Therm-A-Bind Covers,Corporate,Office Supplies,Binders,W,93905,salinas,state of california,United States
US-2023-133235-8100,8/1/2022,8/4/2022,Larry Hughes,Nortel,Nortel Networks T7316 E Nt8 B27,Consumer,Technology,Phones,S,28205,charlotte,state of north carolina,United States
US-2023-135034-8101,8/1/2022,8/3/2022,Annie Thurman,Other,JBL Micro Wireless Portable Bluetooth Speaker,Consumer,Technology,Phones,C,60653,chicago,state of illinois,United States
US-2023-162691-8102,8/1/2022,8/7/2022,Aaron Smayling,Xerox,Xerox 1998,Corporate,Office Supplies,Paper,C,78745,austin,state of texas,United States
US-2023-162691-8103,8/1/2022,8/7/2022,Aaron Smayling,Other,Bady BDG101FRU Card Printer,Corporate,Technology,Machines,C,78745,austin,state of texas,United States
US-2023-168942-8104,8/1/2022,8/5/2022,Eric Murdock,Fellowes,"Fellowes Mobile File Cart, Black",Consumer,Office Supplies,Storage,W,94109,san francisco,state of california,United States
US-2023-140781-8105,8/3/2022,8/7/2022,Adrian Barton,Kensington,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Consumer,Technology,Accessories,C,61701,bloomington,state of illinois,United States
US-2023-141747-8106,8/3/2022,8/8/2022,Scot Coram,Other,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Corporate,Office Supplies,Storage,W,98105,seattle,state of washington,United States
US-2023-143175-8107,8/3/2022,8/6/2022,George Ashbrook,Fellowes,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Consumer,Office Supplies,Storage,W,90004,los angeles,state of california,United States
US-2023-163566-8108,8/3/2022,8/6/2022,Ted Butterfield,Avery,Avery 476,Consumer,Office Supplies,Labels,E,45014,fairfield,state of ohio,United States
US-2023-165386-8109,8/3/2022,8/4/2022,Charlotte Melton,O'Sullivan,"O'Sullivan Elevations Bookcase, Cherry Finish",Consumer,Furniture,Bookcases,C,60623,chicago,state of illinois,United States
US-2023-168396-8110,8/3/2022,8/8/2022,Bruce Degenhardt,Deflect-o,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Consumer,Furniture,Furnishings,W,94122,san francisco,state of california,United States
US-2023-168396-8111,8/3/2022,8/8/2022,Bruce Degenhardt,Avery,Avery 473,Consumer,Office Supplies,Labels,W,94122,san francisco,state of california,United States
US-2023-132738-8112,8/4/2022,8/7/2022,Harry Marie,Other,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Corporate,Office Supplies,Envelopes,W,80538,loveland,state of colorado,United States
US-2023-132738-8113,8/4/2022,8/7/2022,Harry Marie,Hammermil,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Corporate,Office Supplies,Paper,W,80538,loveland,state of colorado,United States
US-2023-146367-8114,8/4/2022,8/8/2022,Harry Marie,Avery,Avery Durable Poly Binders,Corporate,Office Supplies,Binders,C,75007,carrollton,state of texas,United States
US-2023-117695-8115,8/5/2022,8/8/2022,Pauline Webber,Adams,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Corporate,Office Supplies,Paper,S,40475,richmond,state of kentucky,United States
US-2023-128328-8116,8/5/2022,8/9/2022,Patrick O'Donnell,Other,Premium Transparent Presentation Covers by GBC,Consumer,Office Supplies,Binders,C,46203,indianapolis,state of indiana,United States
US-2023-128328-8117,8/5/2022,8/9/2022,Patrick O'Donnell,Avery,Avery 475,Consumer,Office Supplies,Labels,C,46203,indianapolis,state of indiana,United States
US-2023-128328-8118,8/5/2022,8/9/2022,Patrick O'Donnell,Logitech,Logitech MX Performance Wireless Mouse,Consumer,Technology,Accessories,C,46203,indianapolis,state of indiana,United States
US-2023-154676-8119,8/5/2022,8/8/2022,Nick Zandusky,Tennsco,"Tennsco Lockers, Sand",Home Office,Office Supplies,Storage,C,77070,houston,state of texas,United States
US-2023-136609-8120,8/6/2022,8/11/2022,Todd Boyes,Other,14-7/8 x 11 Blue Bar Computer Printout Paper,Corporate,Office Supplies,Paper,C,75104,cedar hill,state of texas,United States
US-2023-151981-8121,8/6/2022,8/12/2022,Gary Mitchum,Hunt,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Home Office,Office Supplies,Art,E,3301,concord,state of new hampshire,United States
US-2023-151981-8122,8/6/2022,8/12/2022,Gary Mitchum,Avery,Avery 481,Home Office,Office Supplies,Labels,E,3301,concord,state of new hampshire,United States
US-2023-151981-8123,8/6/2022,8/12/2022,Gary Mitchum,Ativa,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Home Office,Technology,Phones,E,3301,concord,state of new hampshire,United States
US-2023-161200-8124,8/6/2022,8/10/2022,Seth Vernon,O'Sullivan,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Consumer,Furniture,Bookcases,S,70506,lafayette,state of louisiana,United States
US-2023-161200-8125,8/6/2022,8/10/2022,Seth Vernon,Other,Longer-Life Soft White Bulbs,Consumer,Furniture,Furnishings,S,70506,lafayette,state of louisiana,United States
US-2023-168172-8126,8/6/2022,8/10/2022,Shahid Hopkins,Acme,"Acme 10"" Easy Grip Assistive Scissors",Consumer,Office Supplies,Supplies,E,10011,new york city,state of new york,United States
US-2023-110821-8127,8/7/2022,8/8/2022,Chloris Kastensmidt,SAFCO,Safco Industrial Shelving,Consumer,Office Supplies,Storage,C,75081,dallas,state of texas,United States
US-2023-110821-8128,8/7/2022,8/8/2022,Chloris Kastensmidt,Logitech,Logitech K350 2.4Ghz Wireless Keyboard,Consumer,Technology,Accessories,C,75081,dallas,state of texas,United States
US-2023-115175-8129,8/7/2022,8/12/2022,Matt Collins,Xerox,Xerox 1891,Consumer,Office Supplies,Paper,W,95123,san jose,state of california,United States
US-2023-117023-8130,8/7/2022,8/12/2022,Joni Wasserman,Quartet,"Quartet Omega Colored Chalk, 12/Pack",Consumer,Office Supplies,Art,E,11561,long beach,state of new york,United States
US-2023-117023-8131,8/7/2022,8/12/2022,Joni Wasserman,Staples in misc. colors,Staples in misc. colors,Consumer,Office Supplies,Art,E,11561,long beach,state of new york,United States
US-2023-155999-8132,8/7/2022,8/13/2022,Jay Kimmel,Avery,Avery Printable Repositionable Plastic Tabs,Consumer,Office Supplies,Binders,W,92105,san diego,state of california,United States
US-2023-155999-8133,8/7/2022,8/13/2022,Jay Kimmel,GE,GE DSL Phone Line Filter,Consumer,Technology,Phones,W,92105,san diego,state of california,United States
US-2023-156776-8134,8/7/2022,8/11/2022,Jeremy Lonsdale,Global,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Consumer,Furniture,Chairs,W,92683,westminster,state of california,United States
US-2023-156776-8135,8/7/2022,8/11/2022,Jeremy Lonsdale,Howard Miller,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Consumer,Furniture,Furnishings,W,92683,westminster,state of california,United States
US-2023-156776-8136,8/7/2022,8/11/2022,Jeremy Lonsdale,Other,3.6 Cubic Foot Counter Height Office Refrigerator,Consumer,Office Supplies,Appliances,W,92683,westminster,state of california,United States
US-2023-156776-8137,8/7/2022,8/11/2022,Jeremy Lonsdale,Other,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Consumer,Office Supplies,Binders,W,92683,westminster,state of california,United States
US-2023-156776-8138,8/7/2022,8/11/2022,Jeremy Lonsdale,Cardinal,Cardinal Holdit Business Card Pockets,Consumer,Office Supplies,Binders,W,92683,westminster,state of california,United States
US-2023-156776-8139,8/7/2022,8/11/2022,Jeremy Lonsdale,Xerox,Xerox 1881,Consumer,Office Supplies,Paper,W,92683,westminster,state of california,United States
US-2023-156776-8140,8/7/2022,8/11/2022,Jeremy Lonsdale,Sony,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,W,92683,westminster,state of california,United States
US-2023-156776-8141,8/7/2022,8/11/2022,Jeremy Lonsdale,Polycom,Polycom VoiceStation 500 Conference phone,Consumer,Technology,Phones,W,92683,westminster,state of california,United States
US-2023-158344-8142,8/7/2022,8/11/2022,Cindy Chapman,Memorex,Memorex Micro Travel Drive 16 GB,Consumer,Technology,Accessories,C,56560,moorhead,state of minnesota,United States
US-2023-163321-8143,8/7/2022,8/11/2022,Fred McMath,Logitech,Logitech G700s Rechargeable Gaming Mouse,Consumer,Technology,Accessories,S,28540,jacksonville,state of north carolina,United States
US-2023-143063-8144,8/10/2022,8/15/2022,Ivan Liston,Tenex,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Consumer,Furniture,Furnishings,C,47201,columbus,state of indiana,United States
US-2023-143063-8145,8/10/2022,8/15/2022,Ivan Liston,Staple envelope,Staple envelope,Consumer,Office Supplies,Envelopes,C,47201,columbus,state of indiana,United States
US-2023-143063-8146,8/10/2022,8/15/2022,Ivan Liston,Other,Aastra 57i VoIP phone,Consumer,Technology,Phones,C,47201,columbus,state of indiana,United States
US-2023-145443-8147,8/10/2022,8/15/2022,Steve Chapman,Xerox,Xerox 1906,Corporate,Office Supplies,Paper,C,47374,richmond,state of indiana,United States
US-2023-100433-8148,8/11/2022,8/16/2022,Sanjit Jacobs,Xerox,Xerox 226,Home Office,Office Supplies,Paper,E,10009,new york city,state of new york,United States
US-2023-139311-8149,8/11/2022,8/13/2022,Sylvia Foulston,BIC,BIC Brite Liner Grip Highlighters,Corporate,Office Supplies,Art,C,76021,bedford,state of texas,United States
US-2023-139311-8150,8/11/2022,8/13/2022,Sylvia Foulston,Fellowes,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Corporate,Office Supplies,Binders,C,76021,bedford,state of texas,United States
US-2023-139311-8151,8/11/2022,8/13/2022,Sylvia Foulston,Wirebound,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Corporate,Office Supplies,Paper,C,76021,bedford,state of texas,United States
US-2023-139311-8152,8/11/2022,8/13/2022,Sylvia Foulston,Pyle,Pyle PMP37LED,Corporate,Technology,Phones,C,76021,bedford,state of texas,United States
US-2023-160899-8153,8/11/2022,8/13/2022,Daniel Raglin,Other,Satellite Sectional Post Binders,Home Office,Office Supplies,Binders,S,70601,lake charles,state of louisiana,United States
US-2023-106537-8154,8/12/2022,8/17/2022,Rick Hansen,Xerox,Xerox 2000,Consumer,Office Supplies,Paper,S,32839,orlando,state of florida,United States
US-2023-118941-8155,8/12/2022,8/12/2022,Brenda Bowman,Hon,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Corporate,Furniture,Chairs,E,21044,columbia,state of maryland,United States
US-2023-118941-8156,8/12/2022,8/12/2022,Brenda Bowman,Boston,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Corporate,Office Supplies,Art,E,21044,columbia,state of maryland,United States
US-2023-118941-8157,8/12/2022,8/12/2022,Brenda Bowman,Newell,Newell 312,Corporate,Office Supplies,Art,E,21044,columbia,state of maryland,United States
US-2023-152310-8158,8/12/2022,8/19/2022,Dana Kaydos,Avery,Avery Legal 4-Ring Binder,Consumer,Office Supplies,Binders,W,98103,seattle,state of washington,United States
US-2023-152310-8159,8/12/2022,8/19/2022,Dana Kaydos,Xerox,Xerox 1937,Consumer,Office Supplies,Paper,W,98103,seattle,state of washington,United States
US-2023-152310-8160,8/12/2022,8/19/2022,Dana Kaydos,Other,Personal File Boxes with Fold-Down Carry Handle,Consumer,Office Supplies,Storage,W,98103,seattle,state of washington,United States
US-2023-152310-8161,8/12/2022,8/19/2022,Dana Kaydos,Other,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Consumer,Technology,Accessories,W,98103,seattle,state of washington,United States
US-2023-152310-8162,8/12/2022,8/19/2022,Dana Kaydos,Hewlett-Packard,Hewlett Packard 310 Color Digital Copier,Consumer,Technology,Copiers,W,98103,seattle,state of washington,United States
US-2023-152310-8163,8/12/2022,8/19/2022,Dana Kaydos,Grandstream,Grandstream GXP1160 VoIP phone,Consumer,Technology,Phones,W,98103,seattle,state of washington,United States
US-2023-158169-8164,8/12/2022,8/15/2022,Justin MacKendrick,DAX,DAX Wood Document Frame,Consumer,Furniture,Furnishings,W,92630,lake forest,state of california,United States
US-2023-158169-8165,8/12/2022,8/15/2022,Justin MacKendrick,Avanti,Avanti 4.4 Cu. Ft. Refrigerator,Consumer,Office Supplies,Appliances,W,92630,lake forest,state of california,United States
US-2023-100580-8166,8/13/2022,8/20/2022,Michael Kennedy,GBC,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Corporate,Office Supplies,Binders,W,92037,san diego,state of california,United States
US-2023-103828-8167,8/13/2022,8/13/2022,Jay Kimmel,Staple holder,Staple holder,Consumer,Office Supplies,Appliances,W,94122,san francisco,state of california,United States
US-2023-103828-8168,8/13/2022,8/13/2022,Jay Kimmel,Newell,Newell 345,Consumer,Office Supplies,Art,W,94122,san francisco,state of california,United States
US-2023-103828-8169,8/13/2022,8/13/2022,Jay Kimmel,Sterilite,Sterilite Officeware Hinged File Box,Consumer,Office Supplies,Storage,W,94122,san francisco,state of california,United States
US-2023-103828-8170,8/13/2022,8/13/2022,Jay Kimmel,Staple remover,Staple remover,Consumer,Office Supplies,Supplies,W,94122,san francisco,state of california,United States
US-2023-128363-8171,8/13/2022,8/18/2022,Dan Campbell,Hon,Hon Olson Stacker Chairs,Consumer,Furniture,Chairs,S,38109,memphis,state of tennessee,United States
